Level,Account ID,Account Name,App ID,App Name,AM Name,AM Region,Publisher Daily Spend ($),Adomain,Adomain Daily Spend ($),Estimated Uplift ($),IAB Codes,Internal Cat Codes,Blocked Cat Names,Block Type,Domain Blocked,Category Blocked,Blocked Cat Codes,Has Exemption,Exemption Details
app,561e8d966b8d90f61a0033c4,Moon Active,6874fa4e61fad0cbc8862a9e,Hole Stars,,,2673.03,m.betclic.pt,486.03,0.29,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,64b7f29fcca9af0011fd585d,Sonderads,,,,,2655.44,m.betclic.pt,486.03,0.29,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,604ec2ae5a93950016a63fdd,"Gstarsoft Co.,ltd",,,,,2582.86,m.betclic.pt,486.03,0.28,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
app,56d55c72562b9c353800000d,Voodoo,6623f108853bc6953cc5709d,BeReal iOS,,,2388.85,m.betclic.pt,486.03,0.26,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
app,59e4bb543f0fa9a20900afa3,TabTale LTD,641854429091f900e1111e9a,Glow: Fashion Idol iOS_CL,,,2381.61,m.betclic.pt,486.03,0.26,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,60c71d9d6b22ac0017d0bca4,AnyMind Group,,,,,2341.64,m.betclic.pt,486.03,0.25,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,5fc7301f7a7f0200153979c7,Aged Studio Limited,,,,,2269.61,m.betclic.pt,486.03,0.25,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,6376f00f3d02dc001b2940b6,MICHAT PTE. LIMITED,,,,,2161.51,m.betclic.pt,486.03,0.23,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,68f9f5db75ceafc7a8ee6155,LiveScore,,,,,1978.07,m.betclic.pt,486.03,0.21,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,561e8d956b8d90f61a0030cf,Ketchapp,,,,,1857.43,m.betclic.pt,486.03,0.2,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,66aafef7514c00001147c0c9,FARSUN PTE LTD,,,,,1663.8,m.betclic.pt,486.03,0.18,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,561e8d956b8d90f61a0026fb,Gametion,,,,,1550.37,m.betclic.pt,486.03,0.17,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,60013911308f3f00157538f4,"Wonder Kingdom Co., Limited",,,,,1478.69,m.betclic.pt,486.03,0.16,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,67e466df11985900110edd85,Activision Blizzard Media,,,,,1255.74,m.betclic.pt,486.03,0.14,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
app,6788b18b06da640011023eaf,Transsion OEM,678a0872a18672e70722ee72,palmplaystore,,,1181.3,m.betclic.pt,486.03,0.13,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,680ef700e2291a001165c3eb,HK01 Company Limited,,,,,1066.94,m.betclic.pt,486.03,0.12,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,57c05f735b2bd4fa24000030,Severex,,,,,1055.13,m.betclic.pt,486.03,0.11,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,64219c0480513f00143dbdc5,Match en Direct,,,,,1006.84,m.betclic.pt,486.03,0.11,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,5a6f56062c250d182f0056f3,Kwalee Ltd,,,,,960.59,m.betclic.pt,486.03,0.1,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,62ea666c62b76e001b3eca4f,LLC East-Games,,,,,927.24,m.betclic.pt,486.03,0.1,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,5a9d60d3b1c1666c2e0056ba,Homa Games,,,,,924.14,m.betclic.pt,486.03,0.1,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
app,6297c4bc012073001b3df035,Yandex Inc.,69297e78b88dcb4daa968fa5,tds-easyapp_com-anoshenko-android-solitaires,,,899.98,m.betclic.pt,486.03,0.1,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,57738b4fc76658df57000069,Hipster Whale,,,,,859.95,m.betclic.pt,486.03,0.09,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,686c8b9cf56dd70011f46f36,株式会社MIXI,,,,,853.13,m.betclic.pt,486.03,0.09,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
account,59edd2fb2410479748002dd0,Free Block Puzzle Games Inc.,,,,,837.38,m.betclic.pt,486.03,0.09,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
app,561e8d966b8d90f61a003414,Scopely,579c0497be7334703a000072,Wheel of Fortune - iOS,,,784.72,m.betclic.pt,486.03,0.08,IAB9-7,V1-6,V1-6 (Gambling),category,False,True,V1-6,False,
