pub_account,pub_account_id,region,am_name,pub_app,pub_app_id,pub_market_id,pub_daily_spend,missing_combo,domain,rtb_account_id,country,combo_daily_spend,network_share,est_uplift_daily,exempted_combo_count,total_combos
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.9245,2,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku And,69e0a7d4b6a93be17be97116,com.oakever.meowdoku,6974.7269,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.9138,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle - iOS,5ef316979c3a0300015b0a03,1519174001,2211.0834,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.8966,4,10
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Word iOS,66ed44a4f909844620b79258,6692629257,1069.3365,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.8923,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art: Create by Number,5b61c1d3a5eacf3ee67a792c,com.europosit.pixelcoloring,2173.309,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.8642,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.8538,2,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 iOS,5d81c924bf4aa20017e95920,1463509237,2148.0516,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.8425,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku And,69e0a7d4b6a93be17be97116,com.oakever.meowdoku,6974.7269,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.8413,2,10
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e6838246d020018f1e653,com.kiloo.subwaysurf,2143.2636,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.8384,4,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku iOS,69e0a6fab6a93be17be970f3,6761760135,15211.7956,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,1.8307,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words GP,64f9e2ac8fb8ac04ca897cd1,com.easybrain.word.puzzle.game,2316.8434,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.7978,4,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.7535,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.7521,2,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle PM_1945,660a20c0c5f237ebf7b4ac68,com.fc.goods.sort.matching.puzzle.triplemaster,2243.5693,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.7409,2,10
Gravity Labs,677cecb33b9ea20011273987,APAC,Ives Cui,moneywalk_AOS,677e35a5d7a0b145879b00a7,com.tracerofficial,2237.4241,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.7362,6,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,Dream Island - Match 3 Games,647dbe0bb7a4c97fb3997264,com.dream.free.games.match3,2227.9975,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.7288,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.7163,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle - iOS,5ef316979c3a0300015b0a03,1519174001,2211.0834,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.7157,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo Android,60891d3bc6ed3ae6ebd0cf3a,com.mattel163.skipbo,963.685,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.7053,4,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,Shareit Android,64f7008818744ab0e0841919,com.lenovo.anyshare.gps,6390.6848,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.6871,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art: Create by Number,5b61c1d3a5eacf3ee67a792c,com.europosit.pixelcoloring,2173.309,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.6864,4,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Goods Sorting: Match 3 Puzzle iOS PM_1945,661898f2c0c070078a977fb4,6482849843,6385.6497,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.6858,2,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7db9b598ece421700ded4,1215933788,6051.7925,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.6605,8,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Mob Control,60994b96c5d1524132e8e1a7,1562817072,1920.8751,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.6477,8,10
X-FLOW LTD,5b1526a7de961d3317b1d475,EMEA,Kseniia Fesenko,Happy Color iOS (NEW),603cf6d080c4a228357168ea,1407852246,13623.4338,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,1.6396,6,10
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews iOS,67d272dadc73e19db732c198,579581125,13606.7959,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,1.6376,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Solitaire – Classic Card Game,59c0bfe44b342c7f280015fe,1190849728,1907.0377,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.6358,8,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Nonogram Android,5d406c47cf18f200178643cf,com.easybrain.nonogram,1897.2346,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.6274,4,10
IEC Global Pty Ltd.,5b1f351e3eddeb10ce7fa54c,APAC,Nam Trinh,Water Sort Puzzle iOS,5f2d0c03f503650001351c59,1514542157,916.6048,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.622,2,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! Android,69845ea1e6f73fe2b5840739,com.oakever.arrows,13278.6625,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,1.5981,2,10
FALCON GLOBAL LTD.,5a57133a3610bbb671016ff3,APAC,Nam Trinh,Cake Sort - Color Puzzle Game IOS PM D2M,64781b96dac1393f38b604ca,6448392144,892.843,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.58,2,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Jigsawcard iOS,69154b0b1de7be35146a52bd,6754900673,2000.8595,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.5526,2,10
GeoTechnologies Inc.,5f45fb2f150074001547df11,APAC,Nam Trinh,トリマ-移動するだけでポイントが貯まる,5f45ffd8256e1b0001a4189a,jp.co.incrementp.milemobile,1808.1312,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.551,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - Card Game,64a41edf830ec394da0090b7,com.playvalve.solitaire,815.1386,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.4425,6,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Masters,66166d8dc0c070078a977c88,com.playvalve.dominoes,801.3498,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.4181,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art - Color by Number,5a167dd1d0d008d90400a61d,1274972321,1640.7307,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.4074,4,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Word Search Explorer,625d3d93b090bdfbd3c527c0,in.playsimple.wordsearch,1639.7783,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.4066,8,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Tile Match -Triple puzzle game,64ee188a4ca99f72ba7c5d70,in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,1639.763,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.4065,4,10
GeoTechnologies Inc.,5f45fb2f150074001547df11,APAC,Nam Trinh,トリマ-移動するだけでポイントが貯まる,5f45ffd8256e1b0001a4189a,jp.co.incrementp.milemobile,1808.1312,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.403,4,10
Veraxen Ltd,561e8d936b8d90f61a00134a,EMEA,Kseniia Fesenko,Jigsaw Collection HD,524ad17f92fcd29365000006,642831690,1626.5089,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3952,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon GP,615dd65a5e0f3b245d50aa97,com.easybrain.backgammon.board.games,1609.4442,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3805,8,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Hole.io,5f5ba15b8b44650001cad5b7,1389111413,1588.1584,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3623,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.3615,4,10
FotMob AS,66e0182c82571e00117d2acb,EMEA,Louis Wallworth,FotMob iOS,66e0363553834547abf558a2,488575683,1584.5514,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3592,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Phase 10 Android,5d81cc3fe412d000189dc34b,com.mattel163.phase10,1583.0986,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3579,4,10
LOTUM Media GmbH,561e8d936b8d90f61a0014ca,EMEA,Hadil Salameh,4 Pics 1 Word iOS,5130b34aff10712a34000051,595558452,1732.9825,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.3447,6,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7dc15a81a003c1700ebfe,com.pieyel.scrabble,4870.4114,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.3364,4,10
HIGAME Jsc,62664065ca13b50011fb00a2,APAC,Nam Trinh,Milk Tea iDrink Joke,666979901c5137fed0edf34e,6444123306,1551.55,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3309,2,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.3125,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Art Puzzle GP,5f33efea7aae9f000162155d,com.easybrain.art.puzzle,4962.1386,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.31,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Yatzy - Fun Classic Dice Game,649fd139847c940a560e47aa,com.playvalve.yatzy,730.9495,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.2935,6,10
Scopely,561e8d966b8d90f61a003414,Americas,Natalie Kenyon,Scrabble Go,59e7dc15a81a003c1700ebfe,com.pieyel.scrabble,4870.4114,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.2857,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.2805,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Pixel Art - Color by Number,5a167dd1d0d008d90400a61d,1274972321,1640.7307,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2731,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Solitaire - The #1 Card Game,6526703e4168a1c19383dcff,1578681725,719.1781,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.2726,6,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Tile Match -Triple puzzle game,64ee188a4ca99f72ba7c5d70,in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,1639.763,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2724,4,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.2716,4,10
Veraxen Ltd,561e8d936b8d90f61a00134a,EMEA,Kseniia Fesenko,Jigsaw Collection HD,524ad17f92fcd29365000006,642831690,1626.5089,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2621,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Easy Words IOS,66db113537f8220673f9e833,6612024746,1458.7926,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.2513,8,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.251,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Meowdoku iOS,69e0a6fab6a93be17be970f3,6761760135,15211.7956,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,1.2456,2,10
Code Dish GmbH,64075f57d6da1900141e5aba,EMEA,Hadil Salameh,Tile Match - Match Puzzle Game,63ff39ab1e40c644de13073f,6444056676,1595.8747,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2383,6,10
Lihuhu,5d8880f1444f7200181b5e1d,APAC,Nam Trinh,Match Triple,61405fa047e8ae6d60071605,1530876832,698.5963,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.2362,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Word Search - Word Puzzle Game,64a41f5638325e04da4db2f3,com.playvalve.wsjourney,698.0834,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.2353,6,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Hole.io,5f5ba15b8b44650001cad5b7,1389111413,1588.1584,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2324,4,10
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.2142,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.2127,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Crossword Master IOS,66b372f5e33c9a548741ff37,6547858927,4410.9121,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.2103,6,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Dominoes Master: Classic Game,66cd6740334673785d02ece9,6467129396,683.7022,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.2099,6,10
HIGAME Jsc,62664065ca13b50011fb00a2,APAC,Nam Trinh,Milk Tea iDrink Joke,666979901c5137fed0edf34e,6444123306,1551.55,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.2039,2,10
Playsimple Games,568b8cb3bb2089a80600000a,Americas,Rutvij Jadav,Crossword Jam : Fun Brain Game,5c6bcec910122f720df1553b,1269540854,1400.6844,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.2015,8,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku Killer iOS,5e84a5d1ce415a000187164f,1505735640,1530.1728,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.1874,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Puzzles IOS,5a30e47b794900452500459c,1324604053,4309.4034,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.1824,6,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,Skip-Bo iOS,60891c6075dd9017131842c0,1538912205,663.0106,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.1732,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Sudoku - Classic Logic Puzzle Game,59d39cbfef6627a809002d5b,com.easybrain.sudoku.android,4265.0582,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.1703,8,10
INJOY TECHNOLOGY PTE.LTD.,5f687c6436ca1e0016d5fd6d,APAC,Seven Tu,SHAREit,64db6180d4592a1f1c806bde,725215120,1482.4063,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.1503,4,10
SYBO Games,5c52bd6ffbeb402419bef87d,EMEA,Louis Wallworth,Subway Surfers (Non-COPPA),5e4e66ea60ce6a001791d156,512939461,4182.4116,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.1476,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Blockudoku IOS,5c9c7a04d13ede0012e22ff2,1452227871,4177.5385,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.1463,6,10
Vinted,670cfa366f113e00119a799f,EMEA,Dumitru Cazacu,Vinted Android,671654af58450cca797bb25d,fr.vinted,4170.9759,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.1445,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Backgammon iOS,63974e72c5c2a3f1faf76b37,6443484197,1306.6428,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.1208,8,10
X-FLOW LTD,5b1526a7de961d3317b1d475,EMEA,Kseniia Fesenko,Happy Color iOS (NEW),603cf6d080c4a228357168ea,1407852246,13623.4338,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,1.1156,6,10
SmartNews,67d0848db62d6b0011ccb35e,Americas,Lisa Tolentino,SmartNews iOS,67d272dadc73e19db732c198,579581125,13606.7959,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,1.1142,6,10
Vinted,670cfa366f113e00119a799f,EMEA,Dumitru Cazacu,Vinted Android,671654af58450cca797bb25d,fr.vinted,4170.9759,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.1011,4,10
Gravity Labs,677cecb33b9ea20011273987,APAC,Ives Cui,Moneywalk_iOS,677cf457a18672e70722b88f,1638253339,1417.9879,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,1.1003,6,10
OAKEVER GAMES PTE LTD,5b975fcedc73276356309362,APAC,Aria Gao,Arrows GO! Android,69845ea1e6f73fe2b5840739,com.oakever.arrows,13278.6625,Combo10,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,365.6717,8.189e-05,1.0873,2,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Water Sortpuz,64e4c1ec575deb9efd61dafb,1615960653,594.5179,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.052,6,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,1.0467,4,10
Mattel163 Limited,5b0fc58f19829714e5ad0d2f,APAC,Aria Gao,UNO!™,5b14f1387ea39141340a6d68,com.matteljv.uno,1202.5102,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.0315,4,10
Bluetile Games,64803209bfd9aa0011593484,EMEA,Tori Edwards,Spades Stars,65ba16acd5857e078ac1c087,6467129657,581.0344,Combo3,casino.draftkings.com,5f6413c9612b1a0015099993,CA,7902.2809,0.00176958,1.0282,6,10
ToGather Fun Limited,634d301fa3774b001b7c0dbc,APAC,Harper Zhang,Screw Sort Puzzle,6667a74988cc429f2d801763,6499293031,1193.3197,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,1.0236,4,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Paper.io 2,5b99403f45e58040ccdd7177,io.voodoo.paper2,3814.5932,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,1.007,4,10
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,Combo6,draftkings.com,5f6413c9612b1a0015099993,CA,1296.3796,0.0002903,1.0009,6,10
Dots,561e8d976b8d90f61a004735,EMEA,Louis Wallworth,Twodots iOS,5b7c5bff274f5b2f7bc47219,880178264,1147.9624,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.9847,6,10
Sliide,643d1561e09b08001442e672,EMEA,Beth Taylor-Lowen,T-Mobile Play,68d40d4f63e6cee0292ae24b,com.tmobile.m1,1119.1264,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.96,9,10
Pocket Entertainment Services LLC,6315b8713c59f7001bacf8fb,Americas,Rutvij Jadav,PocketFM IOS,6345c091c17e333ca212effc,1538433480,3447.9015,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.9461,6,10
ToGather Fun Limited,634d301fa3774b001b7c0dbc,APAC,Harper Zhang,Screw Sort Puzzle,6667a74988cc429f2d801763,6499293031,1193.3197,Combo5,sportsbook.draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,3465.1714,0.00077596,0.926,4,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Hidden Spots,6672d811429c14443ac5fb6d,com.easybrain.hidden.spots,1078.6017,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.9252,4,10
X-FLOW LTD,5b1526a7de961d3317b1d475,EMEA,Kseniia Fesenko,Happy Color Android - Paint by Number,5a777f42d76bfe102f007091,com.pixel.art.coloring.color.number,7674.6411,Combo9,draftkings.com,5bc0e10e25c7d7796ebe8fc0,CA,537.4353,0.00012035,0.9236,6,10
HITAPPS GAMES LTD,6021599b8b3e5600159fcc76,EMEA,Beth Taylor-Lowen,Connect Word iOS,66ed44a4f909844620b79258,6692629257,1069.3365,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.9172,6,10
RobTop Games AB,6276c973f70e7c001895be79,EMEA,Louis Wallworth,Geometry Dash Lite,6276cb2872361e0c07c98cec,698255242,3471.3525,Combo8,draftkings.com,5bc0e10e25c7d7796ebe8fc0,US,1178.8851,0.00026399,0.9164,6,10
Easybrain Ltd,57d1b461ae2b57d903000027,EMEA,Dina Eraksan,Jigsaw Puzzles Android,5cb99eb2e520d93f2a43c588,com.easybrain.jigsaw.puzzles,3278.9761,Combo7,casino.draftkings.com,602442ef9f0893001526406b,US,1225.3136,0.00027439,0.8997,8,10
Voodoo,56d55c72562b9c353800000d,EMEA,Hadil Salameh,Hole.io,5b2a4c2c8815f423b86d090f,io.voodoo.holeio,1045.8782,Combo4,draftkings.com,602442ef9f0893001526406b,US,3830.5002,0.00085777,0.8971,4,10
